customer_id,total_orders,total_items,total_revenue,first_order_date,last_order_date,days_since_last_order,churned,avg_order_value
17417,1,76,164.18,2010-06-09 10:00:00,2010-06-09 10:00:00,548,1,164.18
17418,3,521,670.06,2010-11-17 13:42:00,2011-10-28 13:00:00,42,0,223.35333333333332
17419,18,3087,6500.52,2010-01-25 13:19:00,2011-11-28 13:47:00,11,0,361.14000000000004
17420,6,499,1084.43,2010-11-03 13:09:00,2011-10-20 14:52:00,50,0,180.73833333333334
17421,3,807,1059.41,2009-12-04 15:43:00,2010-11-18 16:57:00,386,1,353.1366666666667
17422,11,3538,3594.76,2010-06-23 10:19:00,2011-11-23 13:27:00,16,0,326.79636363636365
17423,3,790,1118.95,2010-11-11 12:26:00,2011-10-24 13:36:00,46,0,372.98333333333335
17425,2,407,759.17,2011-10-10 11:37:00,2011-11-20 15:30:00,19,0,379.585
17426,13,5187,8077.77,2010-02-17 13:39:00,2011-12-01 18:07:00,8,0,621.3669230769231
17427,1,34,100.8,2011-09-29 11:29:00,2011-09-29 11:29:00,71,0,100.8
17428,45,17504,31819.76,2009-12-01 17:28:00,2011-12-09 09:45:00,0,0,707.1057777777777
17429,5,1286,1357.46,2010-10-06 12:30:00,2011-08-03 13:22:00,128,1,271.492
17430,4,515,735.17,2010-08-17 11:52:00,2011-11-07 09:24:00,32,0,183.7925
17431,1,292,403.3,2011-01-30 14:36:00,2011-01-30 14:36:00,313,1,403.3
17432,9,1016,1751.39,2009-12-03 19:13:00,2011-11-21 17:33:00,18,0,194.5988888888889
17433,2,305,569.96,2010-11-19 13:37:00,2011-09-12 14:24:00,88,0,284.98
17434,7,1693,2373.82,2011-09-15 13:54:00,2011-12-07 13:16:00,2,0,339.1171428571429
17435,1,195,331.35,2010-10-24 13:55:00,2010-10-24 13:55:00,411,1,331.35
17436,5,178,534.06,2009-12-07 12:31:00,2011-12-08 12:30:00,1,0,106.81199999999998
17437,1,284,373.17,2010-06-28 11:11:00,2010-06-28 11:11:00,529,1,373.17
17438,5,553,1422.77,2010-03-08 16:53:00,2011-03-31 10:26:00,253,1,284.554
17439,1,370,325.74,2010-02-22 12:48:00,2010-02-22 12:48:00,655,1,325.74
17440,4,282,323.58,2010-06-08 14:40:00,2011-07-06 11:54:00,156,1,80.895
17441,1,245,293.35,2009-12-07 13:32:00,2009-12-07 13:32:00,732,1,293.35
17442,15,3134,4620.3,2010-02-15 15:54:00,2011-11-03 09:17:00,36,0,308.02000000000004
17443,1,504,534.24,2011-05-04 10:47:00,2011-05-04 10:47:00,219,1,534.24
17444,3,2119,2940.04,2011-06-20 09:04:00,2011-07-15 12:05:00,147,1,980.0133333333333
17446,2,198,120.9,2011-02-02 14:40:00,2011-06-16 10:42:00,176,1,60.45
17447,2,443,541.53,2011-09-29 10:10:00,2011-10-30 14:18:00,40,0,270.765
17448,46,11548,14556.97,2010-03-04 17:29:00,2010-07-30 14:07:00,497,1,316.45586956521737
17449,13,2535,4951.15,2009-12-09 14:16:00,2011-12-07 16:56:00,2,0,380.8576923076923
17450,51,84720,246973.09,2010-09-27 16:59:00,2011-12-01 13:29:00,8,0,4842.609607843137
17451,7,1203,1721.4,2011-08-26 11:54:00,2011-12-08 15:02:00,1,0,245.91428571428574
17453,2,219,486.72,2011-10-06 17:02:00,2011-11-22 09:42:00,17,0,243.36
17454,10,727,1547.94,2010-01-15 15:40:00,2011-05-31 13:58:00,192,1,154.794
17455,1,66,131.7,2011-05-20 12:31:00,2011-05-20 12:31:00,203,1,131.7
17456,2,730,1225.42,2010-09-09 15:28:00,2010-12-09 15:23:00,365,1,612.71
17457,14,2695,5984.81,2009-12-07 14:52:00,2011-08-05 12:48:00,126,1,427.4864285714286
17458,2,282,529.58,2010-11-23 11:43:00,2011-11-24 13:01:00,15,0,264.79
17459,2,537,657.3,2011-10-10 17:00:00,2011-10-27 13:25:00,43,0,328.65
17460,16,980,2228.27,2010-01-22 13:25:00,2011-09-06 15:04:00,94,1,139.266875
17461,3,799,757.46,2011-11-10 12:01:00,2011-11-17 10:21:00,22,0,252.48666666666668
17462,2,227,675.69,2011-02-28 17:01:00,2011-10-10 13:56:00,60,0,337.845
17463,7,1490,2557.91,2010-04-29 17:57:00,2011-11-23 13:40:00,16,0,365.4157142857143
17464,3,652,1000.94,2010-03-30 13:15:00,2011-07-04 13:19:00,158,1,333.6466666666667
17465,7,1477,2542.79,2009-12-03 13:25:00,2010-10-10 11:56:00,425,1,363.2557142857143
17466,2,306,763.28,2011-09-22 09:16:00,2011-11-29 13:15:00,10,0,381.64
17467,1,20,102.6,2010-11-09 12:58:00,2010-11-09 12:58:00,395,1,102.6
17468,3,184,194.8,2010-11-29 17:25:00,2011-11-29 15:33:00,10,0,64.93333333333334
17469,17,2304,5051.25,2009-12-16 15:06:00,2011-11-23 13:15:00,16,0,297.13235294117646
17470,11,2843,2804.87,2010-07-19 16:16:00,2011-10-26 12:42:00,44,0,254.9881818181818
17471,1,153,321.65,2010-08-22 11:53:00,2010-08-22 11:53:00,474,1,321.65
17472,4,558,935.1,2010-03-21 13:27:00,2011-06-01 14:57:00,191,1,233.775
17473,2,270,607.0,2010-09-09 19:03:00,2010-10-27 11:45:00,408,1,303.5
17474,1,200,1047.0,2010-04-19 10:43:00,2010-04-19 10:43:00,599,1,1047.0
17475,1,178,194.37,2011-09-21 14:55:00,2011-09-21 14:55:00,79,0,194.37
17476,2,224,489.86,2009-12-02 12:09:00,2010-11-09 10:21:00,395,1,244.93
17477,2,225,1144.3,2010-03-02 11:53:00,2010-04-06 10:06:00,612,1,572.15
17478,2,516,1272.8,2010-03-16 14:19:00,2010-10-27 15:01:00,408,1,636.4
17479,1,266,389.26,2010-03-17 09:26:00,2010-03-17 09:26:00,632,1,389.26
17480,2,593,902.03,2010-09-21 12:31:00,2011-09-23 11:39:00,77,0,451.015
17481,4,1061,1255.59,2011-09-07 09:57:00,2011-12-06 12:28:00,3,0,313.8975
17482,2,241,778.19,2010-05-10 14:10:00,2010-08-09 15:33:00,487,1,389.095
17483,4,265,591.73,2010-10-21 12:43:00,2011-10-05 13:10:00,65,0,147.9325
17484,2,339,209.57,2010-03-25 16:17:00,2010-05-12 15:41:00,576,1,104.785
17486,1,191,396.87,2011-03-23 14:00:00,2011-03-23 14:00:00,261,1,396.87
17487,1,37,160.55,2009-12-11 15:06:00,2009-12-11 15:06:00,728,1,160.55
17488,1,136,336.5,2010-03-08 14:07:00,2010-03-08 14:07:00,641,1,336.5
17489,2,428,376.64,2011-05-11 11:34:00,2011-10-12 08:56:00,58,0,188.32
17490,9,1531,2750.5,2010-05-19 12:40:00,2011-12-09 09:08:00,0,0,305.6111111111111
17491,17,3630,5981.07,2010-04-28 11:57:00,2011-12-08 16:18:00,1,0,351.8276470588235
17492,3,450,1122.42,2010-07-09 13:27:00,2011-04-05 15:21:00,248,1,374.14000000000004
17493,1,62,100.91,2010-11-19 16:57:00,2010-11-19 16:57:00,385,1,100.91
17494,1,26,54.7,2010-07-26 10:06:00,2010-07-26 10:06:00,501,1,54.7
17495,3,367,806.72,2010-11-14 11:50:00,2011-12-02 12:08:00,7,0,268.9066666666667
17496,4,675,1412.89,2010-01-14 13:36:00,2010-12-16 08:39:00,358,1,353.2225
17497,2,59,287.25,2010-04-08 08:01:00,2010-11-14 14:17:00,390,1,143.625
17498,1,394,272.22,2011-09-25 12:25:00,2011-09-25 12:25:00,75,0,272.22
17499,2,1086,1341.39,2010-05-27 09:59:00,2011-02-23 09:14:00,289,1,670.695
17500,3,17,1138.0,2011-11-10 09:08:00,2011-11-22 14:25:00,17,0,379.3333333333333
17501,2,160,288.6,2011-05-03 09:46:00,2011-05-03 09:47:00,220,1,144.3
17502,4,376,689.1,2011-11-10 16:39:00,2011-11-30 13:13:00,9,0,172.275
17503,2,486,558.96,2011-11-01 11:12:00,2011-12-07 09:18:00,2,0,279.48
17504,18,5517,9565.12,2010-02-08 09:22:00,2011-05-17 12:59:00,206,1,531.3955555555556
17505,5,1242,2435.48,2010-04-13 16:33:00,2011-07-01 12:50:00,161,1,487.096
17506,1,139,302.2,2011-09-25 11:39:00,2011-09-25 11:39:00,75,0,302.2
17507,2,359,605.58,2011-02-03 18:08:00,2011-03-23 11:48:00,261,1,302.79
17508,8,2891,4579.23,2009-12-07 11:46:00,2011-03-04 08:10:00,280,1,572.40375
17509,8,3534,6115.14,2011-10-07 13:14:00,2011-10-13 10:26:00,57,0,764.3925
17510,2,422,514.56,2010-10-15 10:20:00,2011-11-15 10:00:00,24,0,257.28
17511,60,119656,175603.55,2009-12-02 10:52:00,2011-12-07 10:12:00,2,0,2926.725833333333
17512,18,5434,5467.82,2009-12-10 19:35:00,2011-11-11 12:11:00,28,0,303.7677777777778
17513,3,440,1158.8,2010-08-17 15:08:00,2011-09-28 16:42:00,72,0,386.26666666666665
17514,2,295,542.83,2010-02-08 14:00:00,2011-08-03 15:45:00,128,1,271.415
17515,9,528,1617.46,2010-06-07 13:29:00,2011-11-08 14:04:00,31,0,179.71777777777777
17516,6,527,957.55,2010-11-26 12:50:00,2011-11-24 16:51:00,15,0,159.59166666666667
17517,1,102,153.94,2011-02-04 11:48:00,2011-02-04 11:48:00,308,1,153.94
17518,2,267,329.42,2010-03-28 13:31:00,2010-10-10 12:40:00,425,1,164.71
17519,15,3414,5109.47,2009-12-01 09:57:00,2011-11-22 16:43:00,17,0,340.6313333333334
17520,1,365,546.81,2011-10-17 12:04:00,2011-10-17 12:04:00,53,0,546.81
17521,5,806,1278.06,2010-10-01 11:49:00,2011-11-10 11:22:00,29,0,255.612
17522,5,1034,1070.71,2011-05-05 16:31:00,2011-12-08 12:31:00,1,0,214.142
17523,4,872,652.74,2011-11-20 13:40:00,2011-11-28 13:20:00,11,0,163.185
17524,3,362,539.14,2010-09-27 16:20:00,2010-12-13 14:32:00,361,1,179.71333333333334
17525,3,338,1161.9,2010-10-07 09:12:00,2010-12-15 12:05:00,359,1,387.3
17526,12,1482,4166.04,2009-12-17 16:18:00,2011-12-05 11:05:00,4,0,347.17
17527,4,488,939.37,2011-05-05 13:43:00,2011-10-17 12:32:00,53,0,234.8425
17528,8,2138,3628.5,2011-09-29 13:04:00,2011-12-08 13:27:00,1,0,453.5625
17529,2,790,1240.25,2010-01-11 12:29:00,2010-04-08 17:51:00,610,1,620.125
17530,12,1965,3141.51,2009-12-06 16:17:00,2011-12-08 18:42:00,1,0,261.7925
17531,3,472,1266.82,2010-03-31 12:57:00,2011-06-02 19:17:00,190,1,422.2733333333333
17532,1,30,65.34,2010-11-19 08:13:00,2010-11-19 08:13:00,385,1,65.34
17533,1,24,34.8,2010-10-01 09:14:00,2010-10-01 09:14:00,434,1,34.8
17534,5,860,1668.83,2010-02-25 16:55:00,2011-10-17 12:47:00,53,0,333.76599999999996
17535,1,136,164.4,2011-03-04 15:20:00,2011-03-04 15:20:00,280,1,164.4
17536,3,201,364.83,2010-01-26 12:00:00,2011-06-15 13:23:00,177,1,121.61
17537,2,700,897.62,2011-02-09 13:37:00,2011-11-10 10:56:00,29,0,448.81
17538,1,134,98.42,2011-11-14 12:12:00,2011-11-14 12:12:00,25,0,98.42
17539,4,747,1226.57,2009-12-13 12:36:00,2010-04-01 12:07:00,617,1,306.6425
17540,6,588,1590.6,2010-04-19 09:47:00,2011-11-15 11:56:00,24,0,265.09999999999997
17541,1,46,124.46,2010-07-18 11:36:00,2010-07-18 11:36:00,509,1,124.46
17542,3,324,341.7,2010-03-08 12:08:00,2011-03-15 11:45:00,269,1,113.89999999999999
17543,1,62,120.05,2010-06-08 12:41:00,2010-06-08 12:41:00,549,1,120.05
17544,3,439,960.69,2010-11-14 14:47:00,2010-11-14 15:08:00,390,1,320.23
17545,6,733,1448.54,2010-05-11 10:04:00,2011-10-27 14:04:00,43,0,241.42333333333332
17547,2,223,727.85,2010-02-12 14:34:00,2010-11-29 09:41:00,375,1,363.925
17548,4,494,731.26,2010-11-08 16:19:00,2011-04-20 12:01:00,233,1,182.815
17549,2,210,148.86,2011-10-19 10:05:00,2011-11-16 09:59:00,23,0,74.43
17550,9,989,2547.64,2010-02-07 15:07:00,2011-05-26 14:09:00,197,1,283.0711111111111
17551,1,150,306.84,2010-12-15 14:12:00,2010-12-15 14:12:00,359,1,306.84
17552,12,2095,3085.29,2010-03-22 09:19:00,2011-10-10 17:00:00,60,0,257.1075
17553,4,2288,3757.6,2010-04-08 09:44:00,2011-08-02 10:00:00,129,1,939.4
17554,5,1763,1952.45,2011-07-14 20:01:00,2011-12-08 14:15:00,1,0,390.49
17555,5,747,1057.74,2010-05-02 16:02:00,2011-11-20 12:22:00,19,0,211.548
17556,2,184,300.67,2010-11-25 17:00:00,2011-05-18 10:48:00,205,1,150.335
17557,4,310,575.46,2009-12-07 10:15:00,2011-11-25 12:57:00,14,0,143.865
17558,1,54,259.17,2010-11-11 14:36:00,2010-11-11 14:36:00,393,1,259.17
17559,1,270,167.62,2010-07-15 12:02:00,2010-07-15 12:02:00,512,1,167.62
17560,8,1588,1895.8,2010-02-17 12:11:00,2011-09-06 09:18:00,94,1,236.975
17561,4,396,722.34,2009-12-06 13:29:00,2011-11-20 12:53:00,19,0,180.585
17562,7,817,1122.38,2011-06-19 13:06:00,2011-11-25 14:21:00,14,0,160.34
17563,2,256,392.38,2010-04-07 10:02:00,2010-05-10 14:54:00,578,1,196.19
17564,3,146,454.01,2011-09-20 14:00:00,2011-11-15 13:27:00,24,0,151.33666666666667
17565,1,67,131.83,2010-05-02 11:54:00,2010-05-02 11:54:00,586,1,131.83
17566,2,518,901.21,2011-11-14 13:42:00,2011-12-01 19:54:00,8,0,450.605
17567,9,3152,5356.03,2010-09-24 10:48:00,2011-12-02 15:48:00,7,0,595.1144444444444
17568,1,283,382.79,2010-03-16 16:45:00,2010-03-16 16:45:00,633,1,382.79
17569,1,159,344.14,2011-01-11 14:15:00,2011-01-11 14:15:00,332,1,344.14
17570,1,1,100.0,2010-11-23 11:56:00,2010-11-23 11:56:00,381,1,100.0
17571,5,1020,1703.75,2010-06-15 12:50:00,2011-10-20 15:57:00,50,0,340.75
17572,10,351,723.01,2009-12-15 10:00:00,2011-09-29 17:53:00,71,0,72.301
17573,3,308,380.6,2011-09-07 10:36:00,2011-11-10 13:01:00,29,0,126.86666666666667
17574,1,77,185.65,2011-04-11 09:47:00,2011-04-11 09:47:00,242,1,185.65
17575,1,72,171.7,2010-02-10 13:48:00,2010-02-10 13:48:00,667,1,171.7
17576,41,4740,9056.81,2009-12-03 16:54:00,2011-12-01 17:56:00,8,0,220.89780487804876
17577,2,179,348.75,2010-02-09 10:10:00,2010-03-04 13:01:00,645,1,174.375
17578,7,529,1047.33,2010-06-28 11:55:00,2011-05-05 18:38:00,218,1,149.6185714285714
17579,4,375,753.28,2010-05-10 14:28:00,2011-12-05 12:28:00,4,0,188.32
17580,5,224,545.27,2010-10-13 14:28:00,2011-04-01 12:41:00,252,1,109.054
17581,43,9972,18757.75,2009-12-03 12:34:00,2011-12-09 12:21:00,0,0,436.2267441860465
17582,5,606,1450.7,2010-03-26 12:23:00,2011-04-17 13:18:00,236,1,290.14
17583,1,55,135.95,2010-05-28 14:24:00,2010-05-28 14:24:00,560,1,135.95
17584,6,2464,5309.42,2010-01-25 08:17:00,2011-12-02 17:12:00,7,0,884.9033333333333
17585,7,2539,2093.3,2010-08-18 16:39:00,2011-08-22 13:30:00,109,1,299.04285714285714
17586,1,68,167.4,2010-03-30 13:12:00,2010-03-30 13:12:00,619,1,167.4
17587,1,68,181.66,2010-03-21 14:16:00,2010-03-21 14:16:00,628,1,181.66
17588,7,1379,2939.55,2010-03-12 12:34:00,2011-08-31 13:37:00,100,1,419.9357142857143
17589,18,8788,14049.87,2010-03-07 13:48:00,2011-10-10 16:58:00,60,0,780.5483333333334
17590,3,828,1479.22,2011-10-30 14:05:00,2011-12-07 12:55:00,2,0,493.0733333333333
17591,8,1173,2776.67,2010-01-17 16:09:00,2011-09-27 13:42:00,73,0,347.08375
17592,1,38,148.3,2009-12-01 10:49:00,2009-12-01 10:49:00,738,1,148.3
17593,11,5607,8095.8,2009-12-04 14:35:00,2011-12-06 10:30:00,3,0,735.9818181818182
17594,4,1368,2497.88,2010-04-14 08:53:00,2011-09-15 16:34:00,85,0,624.47
17595,2,229,388.79,2011-11-02 16:19:00,2011-11-27 16:08:00,12,0,194.395
17596,13,7619,4920.67,2009-12-15 13:21:00,2011-11-16 14:11:00,23,0,378.51307692307694
17597,5,2215,3484.09,2010-05-05 15:33:00,2011-05-10 11:54:00,213,1,696.818
17598,1,126,409.98,2010-11-23 17:43:00,2010-11-23 17:43:00,381,1,409.98
17599,1,11,52.05,2010-08-19 12:50:00,2010-08-19 12:50:00,477,1,52.05
17600,1,144,161.67,2011-11-22 09:43:00,2011-11-22 09:43:00,17,0,161.67
17601,2,299,421.48,2010-11-24 14:29:00,2011-04-14 18:02:00,239,1,210.74
17602,14,5936,7451.13,2010-03-30 17:25:00,2011-12-07 13:53:00,2,0,532.2235714285714
17603,4,640,1793.48,2009-12-10 09:44:00,2011-09-22 14:18:00,78,0,448.37
17604,6,616,945.93,2010-01-27 12:19:00,2011-05-06 13:43:00,217,1,157.655
17605,1,71,160.75,2010-04-28 14:45:00,2010-04-28 14:45:00,590,1,160.75
17606,1,42,87.3,2009-12-02 13:32:00,2009-12-02 13:32:00,737,1,87.3
17607,1,269,333.81,2010-11-28 13:11:00,2010-11-28 13:11:00,376,1,333.81
17608,4,539,498.53,2010-04-11 13:37:00,2011-11-06 13:06:00,33,0,124.6325
17609,11,1325,1894.34,2010-04-09 16:54:00,2011-10-30 12:28:00,40,0,172.21272727272728
17610,5,902,1529.49,2009-12-06 16:07:00,2010-06-17 16:34:00,540,1,305.898
17611,28,5356,8371.98,2009-12-01 13:29:00,2011-12-02 13:29:00,7,0,298.9992857142857
17612,18,3521,5394.86,2009-12-17 11:59:00,2011-10-17 14:59:00,53,0,299.71444444444444
17613,14,2496,4559.15,2011-02-07 11:20:00,2011-11-17 10:51:00,22,0,325.6535714285714
17614,1,238,390.07,2011-10-13 16:01:00,2011-10-13 16:01:00,57,0,390.07
17615,6,386,733.2,2010-08-11 12:54:00,2011-08-01 14:06:00,130,1,122.2
17616,4,416,1060.8,2010-09-14 10:43:00,2011-06-19 10:11:00,173,1,265.2
17617,1,255,395.33,2010-05-30 12:48:00,2010-05-30 12:48:00,558,1,395.33
17618,11,1820,4073.24,2010-01-24 11:03:00,2011-12-04 11:50:00,5,0,370.2945454545454
17619,1,127,218.52,2011-01-31 14:18:00,2011-01-31 14:18:00,312,1,218.52
17620,1,60,81.44,2011-10-11 12:08:00,2011-10-11 12:08:00,59,0,81.44
17621,6,1110,3175.12,2010-10-04 09:37:00,2011-11-18 17:11:00,21,0,529.1866666666666
17622,2,379,1130.21,2010-04-20 13:38:00,2010-04-21 12:36:00,597,1,565.105
17623,7,801,2383.67,2009-12-14 14:36:00,2011-11-07 11:32:00,32,0,340.5242857142857
17624,4,958,1568.63,2009-12-20 12:35:00,2011-11-25 10:52:00,14,0,392.1575
17625,8,3551,6067.8,2009-12-15 11:49:00,2011-11-21 13:36:00,18,0,758.475
17626,1,202,254.0,2010-04-16 12:15:00,2010-04-16 12:15:00,602,1,254.0
17627,1,676,296.36,2010-08-18 11:27:00,2010-08-18 11:27:00,478,1,296.36
17628,1,79,75.75,2011-09-19 15:21:00,2011-09-19 15:21:00,81,0,75.75
17629,10,1903,2455.52,2010-10-14 13:35:00,2011-12-04 10:56:00,5,0,245.552
17630,2,158,503.6,2011-04-21 14:03:00,2011-06-23 11:58:00,169,1,251.8
17631,7,591,998.49,2009-12-09 14:15:00,2011-12-08 09:47:00,1,0,142.64142857142858
17633,7,899,2057.39,2010-11-15 14:55:00,2011-11-08 13:25:00,31,0,293.91285714285715
17634,9,840,2361.97,2011-01-06 12:45:00,2011-11-03 13:09:00,36,0,262.44111111111107
17635,3,770,1265.58,2010-04-28 10:51:00,2010-10-11 15:12:00,424,1,421.85999999999996
17636,1,182,285.56,2011-11-20 14:40:00,2011-11-20 14:40:00,19,0,285.56
17637,2,280,547.06,2011-08-16 13:25:00,2011-11-08 12:51:00,31,0,273.53
17638,2,432,842.4,2009-12-18 09:58:00,2010-03-02 14:32:00,647,1,421.2
17639,6,576,615.17,2010-08-13 11:59:00,2011-03-08 15:22:00,276,1,102.52833333333332
17640,6,1692,3168.94,2010-03-23 09:15:00,2011-09-14 09:13:00,86,0,528.1566666666666
17642,5,1475,1824.49,2009-12-05 16:01:00,2011-08-12 09:11:00,119,1,364.898
17643,2,297,541.25,2010-07-22 13:07:00,2010-12-01 14:38:00,373,1,270.625
17644,20,3469,6028.6,2010-02-16 08:44:00,2011-12-08 13:43:00,1,0,301.43
17646,12,1418,4149.79,2009-12-16 09:37:00,2011-05-04 13:17:00,219,1,345.81583333333333
17647,3,82,331.66,2010-02-08 14:39:00,2011-10-05 15:38:00,65,0,110.55333333333334
17648,5,954,2216.37,2010-11-19 16:41:00,2011-10-10 09:41:00,60,0,443.274
17649,3,723,1578.89,2010-08-24 13:01:00,2011-07-24 15:53:00,138,1,526.2966666666667
17650,1,150,166.08,2011-11-18 14:52:00,2011-11-18 14:52:00,21,0,166.08
17651,16,4086,5703.52,2010-07-01 12:17:00,2011-11-28 10:29:00,11,0,356.47
17652,12,2509,4867.72,2011-03-03 14:05:00,2011-11-14 12:55:00,25,0,405.6433333333334
17653,4,1409,1207.56,2011-08-11 15:24:00,2011-11-03 12:46:00,36,0,301.89
17654,1,41,117.55,2011-03-07 13:17:00,2011-03-07 13:17:00,277,1,117.55
17655,9,1542,3652.48,2010-10-19 10:20:00,2011-11-29 11:34:00,10,0,405.8311111111111
17656,5,1399,1674.69,2011-08-03 10:45:00,2011-09-27 13:04:00,73,0,334.938
17657,1,60,126.0,2010-10-05 14:52:00,2010-10-05 14:52:00,430,1,126.0
17658,2,616,595.42,2011-05-12 15:23:00,2011-11-14 12:07:00,25,0,297.71
17659,14,1816,3834.79,2010-11-18 14:20:00,2011-11-22 13:29:00,17,0,273.9135714285714
17660,2,268,359.47,2009-12-02 16:02:00,2011-07-21 13:37:00,141,1,179.735
17662,2,184,412.92,2009-12-17 09:54:00,2010-02-16 09:38:00,661,1,206.46
17663,17,2297,5175.83,2010-03-04 11:42:00,2011-11-14 08:56:00,25,0,304.4605882352941
17664,4,1058,1166.23,2010-03-29 17:17:00,2011-11-21 11:29:00,18,0,291.5575
17665,1,690,563.1,2010-08-03 13:12:00,2010-08-03 13:12:00,493,1,563.1
17666,5,1552,2047.8,2010-06-30 12:03:00,2011-12-06 09:06:00,3,0,409.56
17667,9,2192,3950.7,2010-02-23 09:57:00,2011-10-04 14:32:00,66,0,438.96666666666664
17668,2,93,347.75,2011-11-01 14:45:00,2011-12-08 13:25:00,1,0,173.875
17669,10,3505,6142.35,2010-04-01 18:48:00,2011-10-28 08:53:00,42,0,614.235
17670,1,110,205.7,2011-04-26 09:12:00,2011-04-26 09:12:00,227,1,205.7
17671,5,1177,2403.34,2010-11-29 11:53:00,2011-11-24 12:21:00,15,0,480.668
17672,7,2758,5778.63,2010-01-26 17:20:00,2011-10-20 14:18:00,50,0,825.5185714285715
17673,13,3338,4233.58,2010-03-19 14:02:00,2011-12-08 12:50:00,1,0,325.65999999999997
17674,2,1021,851.7,2010-12-06 10:20:00,2011-09-26 13:35:00,74,0,425.85
17675,70,16416,38259.6,2009-12-10 16:10:00,2011-12-08 18:03:00,1,0,546.5657142857143
17676,10,1932,2765.84,2010-03-30 10:49:00,2011-12-05 15:16:00,4,0,276.584
17677,54,21936,36692.91,2009-12-16 11:23:00,2011-12-08 09:56:00,1,0,679.4983333333334
17678,2,368,599.76,2010-04-15 13:54:00,2011-03-21 11:52:00,263,1,299.88
17679,7,1755,3577.61,2009-12-03 17:32:00,2011-10-18 07:43:00,52,0,511.08714285714285
17680,3,155,497.45,2010-07-16 16:07:00,2011-11-16 12:42:00,23,0,165.81666666666666
17681,5,450,731.2,2010-01-15 11:53:00,2010-04-21 17:22:00,597,1,146.24
17682,11,2491,4456.78,2010-03-08 09:49:00,2011-11-29 15:59:00,10,0,405.16181818181815
17683,3,781,819.01,2010-06-03 17:15:00,2010-11-19 10:11:00,385,1,273.00333333333333
17684,1,145,239.41,2011-10-27 11:10:00,2011-10-27 11:10:00,43,0,239.41
17685,12,3854,5943.17,2010-02-11 13:44:00,2011-11-23 11:36:00,16,0,495.26416666666665
17686,9,3583,8296.81,2010-06-24 09:49:00,2011-12-02 15:39:00,7,0,921.8677777777777
17687,1,210,432.68,2010-10-15 12:30:00,2010-10-15 12:30:00,420,1,432.68
17688,1,114,304.2,2010-11-11 10:41:00,2010-11-11 10:41:00,393,1,304.2
17689,2,300,317.08,2010-08-22 13:54:00,2010-11-16 13:22:00,388,1,158.54
17690,20,3126,7448.1,2010-02-03 14:26:00,2011-11-09 15:17:00,30,0,372.40500000000003
17691,4,373,780.05,2010-06-11 11:50:00,2010-12-16 17:20:00,358,1,195.0125
17692,12,2338,2975.8,2010-06-17 11:14:00,2011-08-04 14:01:00,127,1,247.98333333333335
17693,1,231,200.47,2011-07-25 15:48:00,2011-07-25 15:48:00,137,1,200.47
17694,3,1493,1695.97,2010-05-26 08:27:00,2011-07-21 12:00:00,141,1,565.3233333333334
17695,5,1809,1746.04,2010-01-28 09:27:00,2011-07-31 10:40:00,131,1,349.20799999999997
17696,27,5891,7679.59,2009-12-10 17:09:00,2011-11-01 13:43:00,38,0,284.42925925925925
17697,1,93,338.95,2011-04-17 15:40:00,2011-04-17 15:40:00,236,1,338.95
17698,1,93,154.95,2011-03-24 11:34:00,2011-03-24 11:34:00,260,1,154.95
17699,2,208,442.0,2010-05-27 11:53:00,2010-08-20 09:39:00,476,1,221.0
17700,14,3469,6679.97,2009-12-01 11:37:00,2011-11-23 11:51:00,16,0,477.1407142857143
17701,1,109,417.95,2011-04-01 12:25:00,2011-04-01 12:25:00,252,1,417.95
17702,6,2153,3144.04,2010-11-04 12:09:00,2011-11-09 16:03:00,30,0,524.0066666666667
17703,4,897,1094.84,2010-10-17 16:16:00,2011-11-04 15:51:00,35,0,273.71
17704,2,343,885.19,2011-04-14 09:28:00,2011-06-24 09:40:00,168,1,442.595
17705,11,1301,2083.9,2010-05-12 09:47:00,2011-12-06 13:45:00,3,0,189.44545454545457
17706,31,8049,20749.98,2010-01-19 12:13:00,2011-12-05 13:34:00,4,0,669.3541935483871
17707,8,546,609.3,2009-12-07 12:19:00,2011-06-07 15:03:00,185,1,76.1625
17708,4,388,887.93,2010-10-12 12:13:00,2011-06-05 10:12:00,187,1,221.9825
17709,5,295,671.01,2010-04-15 14:48:00,2011-06-23 11:55:00,169,1,134.202
17710,1,158,293.5,2010-10-12 07:49:00,2010-10-12 07:49:00,423,1,293.5
17711,2,246,385.1,2011-02-23 11:32:00,2011-11-29 11:40:00,10,0,192.55
17712,1,215,522.91,2011-10-26 12:28:00,2011-10-26 12:28:00,44,0,522.91
17713,4,989,1198.09,2010-06-09 09:33:00,2010-11-22 16:50:00,382,1,299.5225
17714,5,608,1410.18,2010-07-14 10:41:00,2011-01-23 10:32:00,320,1,282.036
17715,2,576,489.6,2010-04-26 12:17:00,2011-05-23 12:32:00,200,1,244.8
17716,24,8819,15956.97,2009-12-02 17:18:00,2011-11-17 12:00:00,22,0,664.87375
17717,1,344,376.92,2010-10-14 12:54:00,2010-10-14 12:54:00,421,1,376.92
17718,2,274,439.18,2010-03-05 08:01:00,2011-04-21 13:39:00,232,1,219.59
17719,15,2466,5396.04,2011-03-29 11:29:00,2011-11-02 10:36:00,37,0,359.736
17720,10,1613,2768.91,2010-05-10 09:58:00,2011-11-13 15:04:00,26,0,276.89099999999996
